id	external_id	lemma	stressed	translation	pos	pos_subtype	level	gender	animacy	stem	ending	domain	aspect	transitivity	stress_pattern_semu	rank	count
362	1609	тихо		quietly; calmly	adv		1E									428	229.48
363	482	знакомый	знако́мый	friend; acquaintance; familiar; known	adj		1E			знаком	ый	people				429	229.36
364	240	газета	газе́та	newspaper	noun		1E	fem	inanimate			literacy			SS	430	228.44
365	1145	помощь	по́мощь	help	noun		1E	fem	inanimate						SS	431	227.34
366	1435	сильный		strong; powerful	adj		1E			сильн	ый					432	225.26
367	1446	скорый		quick; rapid	adj		1E			скор	ый					433	224.83
368	1473	собака	соба́ка	dog	noun		1E	fem	animate			home; family; animals			SS	434	224.83
369	338	дерево		tree	noun		1E	neut	inanimate						SS	435	224.52
370	1470	снег	сне́г	snow	noun		1E	masc	inanimate						SE	436	224.4
371	1486	сон	сон´	sleep; dream (sleeping)	noun		1E	masc	inanimate						EE	437	224.22
372	1468	смысл	смы́сл	sense; meaning	noun		1E	masc	inanimate						SS	438	222.93
373	67	бежать	бежа́ть	run	verb		1E						biaspectual	intransitive		441	221.77
374	317	двор	двор´	courtyard; yard	noun		1E	masc	inanimate						EE	442	221.64
375	1282	простой	просто́й	simple	adj		1E	masc		прост	ой					444	221.03
376	1238	приехать	прие́хать	come; arrive (by vehicle; from a distance)	verb		1E						perfective	intransitive		445	220.54
377	638	кричать		shout; yell; scream; call out	verb		1E						imperfective	transitive		447	220.36
378	184	возможность	возмо́жность	opportunity; possibility; chance	noun		1E	fem	inanimate						SS	448	219.93
379	476	зеленый	зелёный	green	adj		1E			зелен	ый	qualities; color				450	219.38
380	1651	угол	у́гол	corner	noun		1E	masc	inanimate			location; city			EE	452	217.91
381	976	открыть		open	verb		1E						perfective	transitive		453	217.67
382	1274	происходить		happen; take place (neutral)	verb		1E						imperfective	intransitive		454	217.36
383	2882	ладно	ла́дно	okay; fine; alright (agreeing to something)	adv		1E					discourse				455	217.36
384	400	ехать	е́хать	go; ride; drive	verb		1E						imperfective	intransitive		459	216.14
385	840	немец	не́мец	German	noun		1E	masc	animate			geography; nationalities			SS	460	216.01
386	774	наверное	наве́рное	probably; most likely	adv		1E									461	215.65
387	388	дядя	дя́дя	uncle	noun		1E	masc	animate			home; family; people			SS	463	214.67
388	1251	приходить	приходи́ть	come; arrive	verb		1E						imperfective	intransitive		464	214.61
389	1749	часто	ча́сто	often; frequently	adv		1E					time				465	214.54
390	372	домой	домо́й	home; to home; homeward	adv		1E									466	214.48
391	1039	писатель	писа́тель	writer	noun		1E	masc	animate			professions; art			SS	468	213.5
392	42	армия		army	noun		1E	fem	inanimate						SS	469	213.14
393	994	очередь	о́чередь	line (queue); turn (in games)	noun		1E	fem	inanimate						SM	472	211.48
394	277	гость	го́сть	guest	noun		1E	masc	animate			home; family; people			SM	476	209.65
395	1474	собираться		plan to; intend; get ready for; get together; meet	verb		1E						imperfective	intransitive		479	208.85
396	1249	принять		receive; take (medicine; shower)	verb		1E						perfective	transitive		481	207.57
397	1469	сначала	снача́ла	at first; at the beginning; from the beginning	adv		1E									482	206.89
398	1095	поехать	пое́хать	go; ride; drive	verb		1E						perfective	intransitive		484	206.83
399	1679	услышать		hear	verb		1E						perfective	transitive		485	205.06
400	1672	уметь	уме́ть	know how; be able to	verb		1E						imperfective	intransitive		486	205.06
401	1458	случиться		happen (with; to) (often surprising or bad)	verb		1E						perfective	intransitive		487	204.69
402	1537	странный	стра́нный	strange; odd	adj		1E			странн	ый	qualities				488	204.26
403	395	единственный	еди́нственный	only; single; sole	adj		1E			единственн	ый					489	203.95
404	615	короткий	коро́ткий	short; brief	adj		1E			коротк	ий	qualities				492	202.55
405	750	море	мо́ре	sea	noun		1E	neut	inanimate			geography; bodies of water			SE	493	201.63
406	358	добрый	до́брый	kind; good	adj		1E			добр	ый	qualities				494	201.38
407	1591	темный		dark	adj		1E			темн	ый					495	201.2
408	267	гора	гора́	mountain	noun		1E	fem	inanimate						UM	496	201.2
409	204	врач	врач´	doctor (profession)	noun		1E	masc	animate			professions; health			EE	497	200.83
410	1513	стараться		try; try one’s best; try hard tо	verb		1E						imperfective	intransitive		499	200.34
411	682	лучший	лу́чший	better	adj		1E			лучш	ий					500	199.61
412	1338	река	река́	river	noun		1E	fem	inanimate						US	501	199.36
413	1540	страшный		terrible; horrible; terrifying	adj		1E			страшн	ый					504	197.47
414	466	звать	зва́ть	be named; call (out loud)	verb		1E						imperfective	transitive		506	197.22
415	1273	произойти		happen; take place (neutral)	verb		1E						perfective	intransitive		507	196.67
416	710	медленно		slow; slowly	adv		1E									509	196.24
417	879	никак		no way; by no means	adv		1E									511	195.2
418	455	заниматься	занима́ться	do; occupy oneself with; study; do homework; read; review	verb		1E						imperfective	intransitive		512	194.96
419	359	довольно		(adv) quite; (adj) content; satisfied (with)	adv		1E									514	192.75
420	148	вещь	ве́щь	thing	noun		1E	fem	inanimate						SM	515	192.32
421	1130	положить	положи́ть	lay; set; place; put	verb		1E						perfective	transitive		521	191.22
422	320	девочка	де́вочка	young girl; little girl	noun		1E	fem	animate						SS	524	191.04
423	656	легкий	лёгкий	light; easy; lung	adj		1E			лёгк	ий					525	189.81
424	190	волос		hair (usually pl)	noun		1E	masc	inanimate						SM	526	189.81
425	646	купить	купи́ть	buy	verb		1E						perfective	transitive		527	189.02
426	891	номер	но́мер	number; room (in hotel)	noun		1E	masc	inanimate			location			SE	528	188.41
427	1792	широкий	широ́кий	wide; broad	adj		1E			широк	ий					530	187.31
428	1671	умереть	умере́ть	die	verb		1E						perfective	intransitive		531	187.31
429	304	далеко	далеко́	distant; far (from)	adv		1E									532	187.24
430	1053	плохо	пло́хо	bad; badly; poorly	adv		1E									533	187.18
431	252	глава	глава́	chapter; head (of group; figurative)	noun		1E	fem	inanimate						ES	534	187.06
432	632	красивый	краси́вый	beautiful; pretty; handsome	adj		1E			красив	ый	qualities				535	186.94
433	1425	серый	се́рый	grey	adj		1E			сер	ый	qualities; color				536	186.57
434	1044	пить	пи́ть	drink; |get drunk	verb		1E						imperfective	transitive		537	186.2
435	916	обычно	обы́чно	usually	adv		1E					qualities				539	185.71
436	1256	проблема	пробле́ма	problem	noun		1E	fem	inanimate						SS	541	185.41
437	1538	страх		fear	noun		1E	masc	inanimate						SS	542	185.16
438	1835	ясно		clearly	adv		1E									544	184.49
439	1472	снять	сня́ть	rent; lease; photograph; shoot a film; take off (item of clothing; lid; etc.)	verb		1E						perfective	transitive		545	184.18
440	114	бумага	бума́га	paper (material)	noun		1E	fem	inanimate						SS	546	183.45
441	249	герой	геро́й	hero; (fictional) character	noun		1E	masc	animate						SS	547	183.45
442	1001	пара		pair	noun		1E	fem	inanimate						SS	548	182.65
443	279	государство	госуда́рство	state; government	noun		1E	neut	inanimate						SS	549	182.35
444	337	деревня	дере́вня	country; countryside; village	noun		1E	fem	inanimate						SM	550	182.29
445	1345	речь		speech; talk	noun		1E	fem	inanimate						SM	551	182.22
446	807	начаться	нача́ться	start; begin	verb		1E						perfective	intransitive		552	182.1
447	1445	скоро	ско́ро	soon	adv		1E									556	180.57
448	813	небольшой	небольшо́й	small; not big	adj		1E			небольш	ой	qualities				557	180.08
449	1217	представлять	представля́ть	introduce; present; imagine (себе)	verb		1E						imperfective	transitive		558	179.65
450	428	завтра	за́втра	tomorrow	adv		1E					time				559	179.41
451	913	объяснить	объясни́ть	explain; clarify	verb		1E						perfective	transitive		560	179.41
452	1297	пустой		empty	adj		1E			пуст	ой					561	179.35
453	899	нравиться	нра́виться	like	verb		1E						imperfective	intransitive		564	178.55
454	928	однажды	одна́жды	once; one time	adv		1E									565	178.37
455	1556	существовать		exist; be	verb		1E						imperfective	intransitive		568	177.63
456	578	класс	кла́сс	classroom; grade (in school)	noun		1E	masc	inanimate			location; education			SS	569	177.08
457	579	класс	кла́сс	cool!	disc		1E	masc	inanimate						SS	569	177.08
458	1614	толстый	то́лстый	fat	adj		1E			толст	ый					571	176.72
459	1772	чистый		clean; pure	adj		1E			чист	ый					575	175.92
460	484	знать	зна́ть	know	verb		1E						imperfective	transitive		576	175.8
461	1287	профессор	профе́ссор	professor	noun		1E	masc	animate			professions; academic			SE	578	175.25
462	1559	счастье	сча́стье	happiness; fortune	noun		1E	neut	inanimate						SS	580	174.94
463	1047	план	пла́н	plan	noun		1E	masc	inanimate						SS	583	174.51
464	1779	чужой	чужо́й	someone else's; alien; other	adj		1E			чуж	ой	qualities				584	174.51
465	449	зал		hall (concert; etc.)	noun		1E	masc	inanimate						SS	585	174.39
466	1216	представить	предста́вить	introduce; present; imagine (себе)	verb		1E						perfective	transitive		586	174.33
467	351	директор	дире́ктор	director	noun		1E	masc	animate						SE	588	173.9
468	119	бывший	бывший	former; past; ex-	adj		1E			бывш	ий					589	173.9
469	998	память	па́мять	memory	noun		1E	fem	inanimate						SS	590	173.59
470	87	близкий		close	adj		1E			близк	ий					591	173.53
471	1337	результат		result	noun		1E	masc	inanimate						SS	593	173.04
472	100	больной	больно́й	sick; sickly; be sick (short adj); patient (adj as noun)	adj	subst	1E			больн	ой					594	172.68
473	116	бутылка	буты́лка	bottle	noun		1E	fem	inanimate			food; utensils; containers			SS	600	170.35
474	1634	трудно	тру́дно	difficult; hard	adv		1E					qualities				601	169.86
475	1670	ум	у́м	mind	noun		1E	masc	inanimate						EE	604	169.37
476	1290	процесс		process	noun		1E	masc	inanimate						SS	606	168.64
477	556	картина	карти́на	picture; painting	noun		1E	fem	inanimate						SS	607	168.09
478	1516	старший	ста́рший	older; senior (in rank)	adj		1E			старш	ий					609	167.66
479	657	легко	легко́	easily; lightly	adv		1E									610	167.29
480	1742	центр	це́нтр	center; downtown	noun		1E	masc	inanimate			location; city			SS	611	167.29
481	183	возможно		possible; possibly	adv		1E									613	166.92
482	935	около	о́коло	around; about	prep		1E									614	166.74
483	4417	смеяться	смея́ться	laugh	verb		1E						imperfective	intransitive		615	166.68
484	1525	сто		100	num		1E									616	166.62
485	111	будущее	бу́дущее	(the) future; future tense	adj	subst	1E	neut	inanimate			time			SS	617	166.37
486	1770	число	число́	number; date	noun		1E	neut	inanimate						ES	619	164.84
487	1371	рубль	рубль´	ruble	noun		1E	masc	inanimate						EE	621	164.17
488	1199	почувствовать		feel; sense	verb		1E						perfective	transitive		622	163.62
489	1244	принести	принести́	bring	verb		1E						perfective	transitive		623	163.56
